620305	434894	4300447
620305	434894	4486379
620305	434894	5413530
620305	434894	4183552
620305	434894	282798
620305	434894	7688697
620305	434894	3564538
620305	434894	7862443
620305	434894	2509999
620305	434894	282801
620305	434894	8027388
620305	434894	2716653
620305	434894	6255754
620305	434894	7639419
620305	434894	3403623
620305	434894	3292358
620305	434894	4263459
620305	434894	1068186
620305	434894	2698008
620305	434894	4634013
620305	434894	8027981
620305	434894	2929870
620305	434894	210749
620305	434894	7463552
620305	434894	1544959
620305	434894	5384445
620305	434894	6418869
620305	434894	6131999
620305	434894	4482518
620305	434894	2616578
620305	434894	6092465
620305	434894	6255745
620305	434894	4300444
620305	434894	1970478
620305	434894	3959083
620305	434894	4445627
620305	434894	8009506
620305	434894	6928114
620305	434894	2064511
620305	434894	8695624
620305	434894	6314897
620305	434894	2929875
620305	434894	1068187
620305	434894	7487194
620305	434894	1972322
620305	434894	4359272
620305	434894	1159907
620305	434894	1398325
620305	434894	4263451
620305	434894	1689242
620305	434894	2106445
620305	434894	896549
620305	434894	2929877
620305	434894	2422129
620305	434894	4579492
620305	434894	1970475
620305	434894	4672046
620305	434894	1568591
620305	434894	8825858
620305	434894	2709301
620305	434894	3981689
620305	434894	3233943
620305	434894	3860814
620305	434894	4672048
620305	434894	1970474
620305	434894	2468172
620305	434894	7230408
620305	434894	4267352
620305	434894	3884768
620305	434894	2354221
620305	434894	6135221
620305	434894	4327091
620305	434894	5980169
620305	434894	321799
620305	434894	3875596
620305	434894	1011405
620305	434894	7090780
620305	434894	3537461
620305	434894	5453725
620305	434894	398569
620305	434894	4198434
620305	434894	2636128
620305	434894	3459884
620305	434894	4207690
620305	434894	6142970
620305	434894	5153652
620305	434894	3259409
620305	434894	434896
620305	434894	1119520
620305	434894	2698013
620305	434894	2119826
620305	434894	3132543
620305	434894	629827
620305	434894	4850456
620305	434894	857561
620305	434894	2106447
620305	434894	210743
620305	434894	2591328
620305	434894	2615647
620305	434894	6229701
620305	434894	4672044
620305	434894	246978
620305	434894	2464247
620305	434894	3741414
620305	434894	2723828
620305	434894	6959398
620305	434894	3204389
620305	434894	3872101
620305	434894	6314892
620305	434894	3771208
620305	434894	4925717
620305	434894	2468177
620305	434894	2591332
620305	434894	1995384
620305	434894	2866548
620305	434894	3233942
620305	434894	2106443
620305	434894	2366260
620305	434894	2663022
620305	434894	8735514
620305	434894	7443021
620305	434894	6899448
620305	434894	3099345
620305	434894	3915133
620305	434894	3771209
620305	434894	4652822
620305	434894	2982351
620305	434894	1568592
620305	434894	7090774
620305	434894	3821836
620305	434894	1242858
620305	434894	3606729
620305	434894	8683924
620305	434894	7992489
620305	434894	4556796
620305	434894	5153654
620305	434894	3359699
620305	434894	2611172
620305	434894	6110482
620305	434894	5085673
620305	434894	2173826
620305	434894	6681443
620305	434894	1970483
620305	434894	3965094
620305	434894	3561730
620305	434894	1414774
620305	434894	8220177
620305	434894	8183264
620305	434894	5105085
620305	434894	3796538
620305	434894	7512594
620305	434894	6229707
620305	434894	2663025
620305	434894	5105081
620305	434894	1970482
620305	434894	5329894
620305	434894	517351
620305	434894	2749535
620305	434894	3478464
620305	434894	3569275
620305	434894	8397203
620305	434894	1506624
620305	434894	5315591
620305	434894	3659479
620305	434894	5311554
620305	434894	8695623
620305	434894	4263458
620305	434894	7306161
620305	434894	2929878
620305	434894	8027384
620305	434894	7420091
620305	434894	7765584
620305	434894	7437386
620305	434894	2605106
620305	434894	3735080
620305	434894	7090781
620305	434894	5362636
620305	434894	2310732
620305	434894	210747
620305	434894	4836983
620305	434894	2366261
620305	434894	4963164
620305	434894	1511114
620305	434894	6296493
620305	434894	434892
620305	434894	3950031
620305	434894	2805220
620305	434894	3569268
620305	434894	2913884
620305	434894	1011408
620305	434894	3132542
620305	434894	8720824
620305	434894	3796535
620305	434894	6229705
620305	434894	5839571
620305	434894	2681219
620305	434894	4306455
620305	434894	5517271
620305	434894	4963169
620305	434894	3606728
620305	434894	5005842
620305	434894	135972
620305	434894	5453727
620305	434894	5913988
620305	434894	8065738
620305	434894	2817460
620305	434894	6147115
620305	434894	2913881
620305	434894	2106442
620305	434894	4638321
620305	434894	7487198
620305	434894	4306483
620305	434894	902723
620305	434894	2106449
620305	434894	4327096
620305	434894	59180
620305	434894	2853476
620305	434894	6147114
620305	434894	7331365
620305	434894	1970479
620305	434894	2366265
620305	434894	5784867
620305	434894	3202764
620305	434894	282800
620305	434894	8461392
620305	434894	345365
620305	434894	2697831
620305	434894	2681214
620305	434894	3258366
620305	434894	2779163
620305	434894	2681217
620305	434894	2785042
620305	434894	4785228
620305	434894	5085669
620305	434894	2591331
620305	434894	3474604
620305	434894	858762
620305	434894	2249625
620305	434894	6353530
620305	434894	2709304
620305	434894	6225828
620305	434894	3403622
620305	434894	2616580
620305	434894	8169736
620305	434894	1484944
620305	434894	2366266
620305	434894	3474602
620305	434894	6701951
620305	434894	1506622
620305	434894	3872104
620305	434894	4267354
620305	434894	6239626
620305	434894	5023647
620305	434894	4414808
620305	434894	2663024
620305	434894	8424309
620305	434894	2333244
620305	434894	2709308
620305	434894	6418871
620305	434894	4466512
620305	434894	2370784
620305	434894	3292355
620305	434894	3132535
620305	434894	659750
620305	434894	1307598
620305	434894	6973756
620305	434894	3192386
620305	434894	7272915
620305	434894	6959400
620305	434894	4025202
620305	434894	210745
620305	434894	2697832
620305	434894	3333674
620305	434894	3233944
620305	434894	517350
620305	434894	1068182
620305	434894	3796608
620305	434894	3607207
620305	434894	2468174
620305	434894	3296603
620305	434894	434893
620305	434894	5612899
620305	434894	3200442
620305	434894	2981063
620305	434894	902722
620305	434894	210746
620305	434894	2800595
620305	434894	3941443
620305	434894	849176
620305	434894	8383903
620305	434894	7230413
620305	434894	2805217
620305	434894	8737241
620305	434894	8683927
620305	434894	2697839
620305	434894	7277470
620305	434894	3246174
620305	434894	1734
620305	434894	8720821
620305	434894	3539625
620305	434894	3821842
620305	434894	2681218
620305	434894	3735082
620305	434894	1383339
620305	434894	7763675
620305	434894	4300446
620305	434894	7240064
620305	434894	1568597
620305	434894	6651775
620305	434894	8191671
620305	434894	3741410
620305	434894	8656648
620305	434894	2746645
620305	434894	3474608
620305	434894	4652826
620305	434894	4458741
620305	434894	3121779
620305	434894	4466501
620305	434894	4300445
620305	434894	3720726
620305	434894	4204624
620305	434894	4652824
620305	434894	896550
620305	434894	3299946
620305	434894	2221163
620305	434894	3954253
620305	434894	7230411
620305	434894	6928118
620305	434894	8231286
620305	434894	4268793
620305	434894	5302421
620305	434894	5786482
620305	434894	386637
620305	434894	3330676
620305	434894	1472946
620305	434894	3095019
620305	434894	2534841
620305	434894	2605103
620305	434894	3735074
620305	434894	1710442
620305	434894	5774126
620305	434894	4864733
620305	434894	8220176
620305	434894	6780349
620305	434894	4652820
620305	434894	5384452
620305	434894	2033014
620305	434894	4486375
620305	434894	4267720
620305	434894	5133919
620305	434894	8009497
620305	434894	6780342
620305	434894	3796537
620305	434894	8695621
620305	434894	7570758
620305	434894	3132537
620305	434894	2707691
620305	434894	3606724
620305	434894	2106448
620305	434894	3884765
620305	434894	8502757
620305	434894	4445629
620305	434894	3954257
620305	434894	3875453
620305	434894	4799107
620305	434894	3531072
620305	434894	2333243
620305	434894	5435270
620305	434894	4283172
620305	434894	5023646
620305	434894	4635727
620305	434894	4352667
620305	434894	3474605
620305	434894	8196722
620305	434894	7876381
620305	434894	6229702
620305	434894	434889
620305	434894	5453728
620305	434894	896553
620305	434894	3225410
620305	434894	210748
620305	434894	3860818
620305	434894	7420088
620305	434894	3796534
620305	434894	5665937
620305	434894	5330021
620305	434894	3796609
620305	434894	210744
620305	434894	1484947
620305	434894	4454232
620305	434894	6135217
620305	434894	2249622
620305	434894	2851380
620305	434894	2805219
620305	434894	8683922
620305	434894	6395514
620305	434894	5915753
620305	434894	7615068
620305	434894	2681213
620305	434894	4267348
620305	434894	1068188
620305	434894	2446917
620305	434894	4148564
620305	434894	718272
620305	434894	6180431
620305	434894	6031786
620305	434894	5517274
620305	434894	8191672
620305	434894	5366906
620305	434894	2275726
620305	434894	3239122
620305	434894	5517269
620305	434894	4352666
620305	434894	135971
620305	434894	1970476
620305	434894	8383905
620305	434894	4300442
620305	434894	5533117
620305	434894	1653932
620305	434894	8656652
620305	434894	6973761
620305	434894	2422191
620305	434894	5248810
620305	434894	4466497
620305	434894	4652819
620305	434894	2957773
620305	434894	7512595
620305	434894	398566
620305	434894	6661943
620305	434894	386640
620305	434894	4556801
620305	434894	2616574
620305	434894	5784865
620305	434894	3703876
620305	434894	4249372
620305	434894	4490539
620305	434894	6132004
620305	434894	7685985
620305	434894	4204628
620305	434894	6943125
620305	434894	8546292
620305	434894	3883844
620305	434894	1337107
620305	434894	3015378
620305	434894	5004044
620305	434894	2341980
620305	434894	282803
620305	434894	7306165
620305	434894	7828056
620305	434894	3884764
620305	434894	3875449
620305	434894	3735073
620305	434894	7688703
620305	434894	1068185
620305	434894	5384451
620305	434894	8038937
620305	434894	403904
620305	434894	3920486
620305	434894	2697833
620305	434894	3836967
620305	434894	3833416
620305	434894	7797634
620305	434894	8191676
620305	434894	5442335
620305	434894	7588021
620305	434894	8683921
620305	434894	5084575
620305	434894	4259595
620305	434894	3875451
620305	434894	6315515
620305	434894	3959088
620305	434894	3403624
620305	434894	6651776
620305	434894	4278385
620305	434894	3233941
620305	434894	4864735
620305	434894	320936
620305	434894	6343329
620305	434894	6031789
620305	434894	1011410
620305	434894	2106441
620305	434894	5311560
620305	434894	8027385
620305	434894	3474603
620305	434894	4708608
620305	434894	5388798
620305	434894	3735076
620305	434894	3875588
620305	434894	4783662
620305	434894	1555030
620305	434894	6353532
620305	434894	3703881
620305	434894	6239629
620305	434894	5154699
620305	434894	2805221
620305	434894	7487192
620305	434894	4672049
620305	434894	6442279
620305	434894	3627867
620305	434894	4267350
620305	434894	1970481
620305	434894	3959091
620305	434894	3881474
620305	434894	4267356
620305	434894	6858090
620305	434894	6229708
620305	434894	4270101
620305	434894	2709303
620305	434894	3627874
620305	434894	3185233
620305	434894	5967908
620305	434894	2601697
620305	434894	5732748
620305	434894	7396441
620305	434894	8683925
620305	434894	6780343
620305	434894	3474607
620305	434894	6053863
620305	434894	5381530
620305	434894	7512590
620305	434894	1982206
620305	434894	4652823
620305	434894	2616579
620305	434894	2972628
620305	434894	3403621
620305	434894	5720844
620305	434894	7306159
620305	434894	4414801
620305	434894	3659475
620305	434894	6651778
620305	434894	3299938
620305	434894	3981686
620305	434894	4327095
620305	434894	4327089
620305	434894	3439606
620305	434894	4414802
620305	434894	3423312
620305	434894	2616577
620305	434894	7279921
620305	434894	282802
620305	434894	8038938
620305	434894	3627868
620305	434894	2468175
620305	434894	3564532
620305	434894	902721
620305	434894	7882136
620305	434894	5384449
620305	434894	2370782
620305	434894	3248901
620305	434894	2749538
620305	434894	3299941
620305	434894	4198440
620305	434894	8009500
620305	434894	7463546
620305	434894	386642
620305	434894	5913995
620305	434894	1011413
620305	434894	4652828
620305	434894	386644
620305	434894	2805218
620305	434894	6239627
620305	434894	210751
620305	434894	5921158
620305	434894	4259599
620305	434894	8735516
620305	434894	3735077
620305	434894	3204390
620305	434894	3633348
620305	434894	6229704
620305	434894	3821838
620305	434894	3659471
620305	434894	1819675
620305	434894	1877534
620305	434894	6452783
620305	434894	4327090
620305	434894	6350944
620305	434894	4867298
620305	434894	5150203
620305	434894	8169773
620305	434894	4207179
620305	434894	6681445
620305	434894	5908613
620305	434894	2697834
620305	434894	386638
620305	434894	3932649
620305	434894	8828226
620305	434894	3778109
620305	434894	4270102
620305	434894	3504971
620305	434894	210750
620305	434894	4635168
620305	434894	2716655
620305	434894	4922082
620305	434894	3845838
620305	434894	4282895
620305	434894	3753354
620305	434894	8683926
620305	434894	4148571
620305	434894	8735515
620305	434894	3954772
620305	434894	2709305
620305	434894	3204393
620305	434894	2422197
620305	434894	60751
620305	434894	3258363
620305	434894	5255838
620305	434894	2605109
620305	434894	4183553
620305	434894	4652821
620305	434894	1689241
620305	434894	2464240
620305	434894	5153653
620305	434894	3833425
620305	434894	3099343
620305	434894	8514062
620305	434894	6255753
620305	434894	8027390
620305	434894	3898057
620305	434894	5248806
620305	434894	896552
620305	434894	6105291
620305	434894	2929874
620305	434894	3959089
620305	434894	1982207
620305	434894	6928117
620305	434894	4267355
620305	434894	3898059
620305	434894	4327092
620305	434894	7837368
620305	434894	5453726
620305	434894	5720842
620305	434894	3959082
620305	434894	5254454
620305	434894	3564535
620305	434894	1791478
620305	434894	6677982
620305	434894	3192383
620305	434894	6132002
620305	434894	517342
620305	434894	5720843
620305	434894	1472948
620305	434894	5328651
620305	434894	5096893
620305	434894	517343
620305	434894	8502753
620305	434894	4635726
620305	434894	6780347
620305	434894	6651777
620305	434894	1703085
620305	434894	6239628
620305	434894	5105080
620305	434894	7090775
620305	434894	1889046
620305	434894	5105082
620305	434894	5657737
620305	434894	4466605
620305	434894	6651779
620305	434894	4105331
620305	434894	2933787
620305	434894	517346
620305	434894	3703880
620305	434894	2716654
620305	434894	4263455
620305	434894	1484951
620305	434894	4864734
620305	434894	2871608
620305	434894	2637118
620305	434894	4016226
620305	434894	5384446
620305	434894	1117403
620305	434894	8625881
620305	434894	4864730
620305	434894	5284031
620305	434894	5033937
620305	434894	6651774
620305	434894	3735075
620305	434894	3659474
620305	434894	2468178
620305	434894	6229703
620305	434894	3152471
620305	434894	2365174
620305	434894	2249626
620305	434894	718268
620305	434894	4619170
620305	434894	3299942
620305	434894	5105083
620305	434894	4925716
620305	434894	4263457
620305	434894	5302418
620305	434894	8169740
620305	434894	2800592
620305	434894	5366907
620305	434894	3423317
620305	434894	3615617
620305	434894	3403629
620305	434894	8750501
620305	434894	3504974
620305	434894	398571
620305	434894	1889049
620305	434894	3887822
620305	434894	3741412
620305	434894	2697830
620305	434894	4005683
620305	434894	2697837
620305	434894	6959396
620305	434894	4267353
620305	434894	4783660
620305	434894	7487193
620305	434894	4746426
620305	434894	8587408
620305	434894	3309386
620305	434894	7926978
620305	434894	517345
620305	434894	5784870
620305	434894	5284027
620305	434894	4249371
620305	434894	3246177
620305	434894	6135216
620305	434894	6843831
620305	434894	3875454
620305	434894	8220072
620305	434894	5384448
620305	434894	4672047
620305	434894	1710440
620305	434894	8683920
620305	434894	7090777
620305	434894	7882131
620305	434894	3439609
620305	434894	8220179
620305	434894	5127901
620305	434894	3796539
620305	434894	8252973
620305	434894	8461397
620305	434894	5384450
620305	434894	2366259
620305	434894	1011412
620305	434894	7839640
620305	434894	8183345
620305	434894	3735079
620305	434894	3796536
620305	434894	4708611
620305	434894	7231549
620305	434894	6976864
620305	434894	4864732
620305	434894	5638097
620305	434894	560039
620305	434894	7487195
620305	434894	4282887
620305	434894	4572481
620305	434894	2929873
620305	434894	1112496
620305	434894	5915745
620305	434894	2671108
620305	434894	8336705
620305	434894	8360493
620305	434894	7346234
620305	434894	4098731
620305	434894	4864738
620305	434894	3359700
620305	434894	955747
620305	434894	2249627
620305	434894	3309385
620305	434894	5005833
620305	434894	7090782
620305	434894	4919493
620305	434894	7248579
620305	434894	345367
620305	434894	1221464
620305	434894	3741416
620305	434894	857559
620305	434894	3568156
620305	434894	7736591
620305	434894	7230415
620305	434894	6135220
620305	434894	5301226
620305	434894	4282891
620305	434894	7688702
620305	434894	4148572
620305	434894	519493
620305	434894	4268790
620305	434894	3645371
620305	434894	4263452
620305	434894	896554
620305	434894	5720840
620305	434894	4925715
620305	434894	659756
620305	434894	857568
620305	434894	2579878
620305	434894	4466500
620305	434894	1689243
620305	434894	4556797
620305	434894	3233940
620305	434894	894926
620305	434894	6928115
620305	434894	2546689
620305	434894	3833418
620305	434894	1112498
620305	434894	8183349
620305	434894	1689240
620305	434894	7765574
620305	434894	434888
620305	434894	902725
620305	434894	6318576
620305	434894	8248628
620305	434894	6225831
620305	434894	8027386
620305	434894	4556800
620305	434894	1068180
620305	434894	6631402
620305	434894	4240360
620305	434894	4177850
620305	434894	4267357
620305	434894	7248682
620305	434894	2697838
620305	434894	1011414
620305	434894	4235934
620305	434894	8336703
620305	434894	4672045
620305	434894	386636
620305	434894	2468176
620305	434894	7962912
620305	434894	8587403
620305	434894	2341987
620305	434894	1068184
620305	434894	3875452
620305	434894	1568593
620305	434894	4204623
620305	434894	1529665
620305	434894	2249621
620305	434894	3185229
620305	434894	3941446
620305	434894	7487196
620305	434894	3954256
620305	434894	2249628
620305	434894	8014111
620305	434894	4233406
620305	434894	2249620
620305	434894	5122324
620305	434894	5967904
620305	434894	282807
620305	434894	5302417
620305	434894	4091449
620305	434894	857567
620305	434894	4359274
620305	434894	6209993
620305	434894	4268789
620305	434894	3735081
620305	434894	2601692
620305	434894	3474606
620305	434894	5424773
620305	434894	7487197
620305	434894	4359276
620305	434894	3959085
620305	434894	8363833
620305	434894	4864739
620305	434894	7293105
620305	434894	6105311
620305	434894	4458737
620305	434894	6959402
620305	434894	8065736
620305	434894	3607717
620305	434894	2709306
620305	434894	6937895
620305	434894	3397314
620305	434894	8732182
620305	434894	3941441
620305	434894	8502755
620305	434894	2697836
620305	434894	7230410
620305	434894	201402
620305	434894	8191669
620305	434894	7944885
620305	434894	4925712
620305	434894	35557
274614	3613901	8108653
274614	3613901	7242547
274614	3613901	6741214
274614	3613901	2799266
274614	3613901	1263762
274614	3613901	6411195
274614	3613901	4609436
274614	3613901	2586065
274614	3613901	112672
274614	3613901	5363406
274614	3613901	8440391
274614	3613901	2749948
274614	3613901	3249812
274614	3613901	2969951
274614	3613901	65233
274614	3613901	7242544
274614	3613901	3796538
274614	3613901	1536646
274614	3613901	3150562
274614	3613901	1927593
274614	3613901	4129178
274614	3613901	1389897
274614	3613901	5096890
274614	3613901	2482693
274614	3613901	3909209
274614	3613901	3942361
274614	3613901	8051413
274614	3613901	3293221
274614	3613901	4100653
274614	3613901	4464651
274614	3613901	5256590
274614	3613901	1512451
274614	3613901	7392540
274614	3613901	2430335
274614	3613901	6113165
274614	3613901	6141233
274614	3613901	5096889
274614	3613901	7381663
274614	3613901	2611175
274614	3613901	2733844
274614	3613901	1644323
274614	3613901	4664588
274614	3613901	115861
274614	3613901	8801706
274614	3613901	7549204
274614	3613901	3289942
274614	3613901	6350941
274614	3613901	438248
274614	3613901	5078149
274614	3613901	8793228
274614	3613901	3434022
274614	3613901	5382115
274614	3613901	2760237
274614	3613901	4233586
274614	3613901	5652053
274614	3613901	4072958
274614	3613901	27800
274614	3613901	7028226
274614	3613901	3405913
274614	3613901	2609591
274614	3613901	3397985
274614	3613901	4814587
274614	3613901	7421804
274614	3613901	3506540
274614	3613901	5319026
274614	3613901	1434673
274614	3613901	3154259
274614	3613901	3373455
274614	3613901	4236285
274614	3613901	7937669
274614	3613901	2007543
274614	3613901	2080254
274614	3613901	2341502
274614	3613901	6226229
274614	3613901	2095171
274614	3613901	5045483
274614	3613901	3348194
274614	3613901	1829714
274614	3613901	4554981
274614	3613901	7491593
274614	3613901	4678008
274614	3613901	7197938
274614	3613901	65238
274614	3613901	8231489
274614	3613901	2518136
274614	3613901	705654
274614	3613901	2648895
274614	3613901	3264569
274614	3613901	4686254
274614	3613901	7788780
274614	3613901	1753168
274614	3613901	2391556
274614	3613901	3033447
274614	3613901	2875575
274614	3613901	4353033
274614	3613901	2341501
274614	3613901	647411
274614	3613901	4250312
274614	3613901	587794
274614	3613901	3899384
274614	3613901	2313019
274614	3613901	8089182
274614	3613901	8745124
274614	3613901	6655112
274614	3613901	4592934
274614	3613901	1297385
274614	3613901	2825456
274614	3613901	4369194
274614	3613901	3879709
274614	3613901	2417469
274614	3613901	8537835
274614	3613901	3613015
274614	3613901	439308
274614	3613901	5034619
274614	3613901	2267174
274614	3613901	850361
274614	3613901	4550971
274614	3613901	4192172
274614	3613901	3645023
274614	3613901	2014962
274614	3613901	5134718
274614	3613901	6707814
274614	3613901	4431920
274614	3613901	1331945
274614	3613901	4227427
274614	3613901	3041922
274614	3613901	3191587
274614	3613901	2711632
274614	3613901	8195376
274614	3613901	8101402
274614	3613901	5022379
274614	3613901	2607604
274614	3613901	4250881
274614	3613901	2617305
274614	3613901	4572600
274614	3613901	7916339
274614	3613901	6971307
274614	3613901	3577746
274614	3613901	2860411
274614	3613901	2455906
274614	3613901	2499496
274614	3613901	2649535
274614	3613901	3695903
274614	3613901	7611283
274614	3613901	8691740
274614	3613901	6938843
274614	3613901	7244673
274614	3613901	232212
274614	3613901	1300459
274614	3613901	3844000
274614	3613901	5036494
274614	3613901	5294029
274614	3613901	3975430
274614	3613901	3395344
274614	3613901	4820026
274614	3613901	7107820
274614	3613901	1016840
274614	3613901	1021384
274614	3613901	5952927
274614	3613901	4497872
274614	3613901	4077224
274614	3613901	7336172
274614	3613901	3132980
274614	3613901	2835764
274614	3613901	4946933
274614	3613901	3365193
274614	3613901	8363835
274614	3613901	8722076
274614	3613901	7826594
274614	3613901	1421712
274614	3613901	1105094
274614	3613901	1502199
274614	3613901	2333243
274614	3613901	2197521
274614	3613901	6037024
274614	3613901	78491
274614	3613901	6930516
274614	3613901	785494
274614	3613901	4105631
274614	3613901	3347545
274614	3613901	4182254
274614	3613901	107097
274614	3613901	6728898
274614	3613901	2300256
274614	3613901	4171786
274614	3613901	4579773
274614	3613901	8505682
274614	3613901	7543858
274614	3613901	2225357
274614	3613901	5825761
274614	3613901	7291246
274614	3613901	6224399
274614	3613901	5905762
274614	3613901	7675400
274614	3613901	3286619
274614	3613901	2346732
274614	3613901	5096894
274614	3613901	7322168
274614	3613901	6670134
274614	3613901	3188785
274614	3613901	5382119
274614	3613901	6599599
274614	3613901	3352586
274614	3613901	39845
274614	3613901	4075868
274614	3613901	2605107
274614	3613901	1327370
274614	3613901	3282940
274614	3613901	3775321
274614	3613901	4946937
274614	3613901	4664586
274614	3613901	272721
274614	3613901	8321960
274614	3613901	1585552
274614	3613901	4672043
274614	3613901	7780044
274614	3613901	8003917
274614	3613901	3064378
274614	3613901	7468799
274614	3613901	5946113
274614	3613901	4786884
274614	3613901	7302398
274614	3613901	8084388
274614	3613901	372499
274614	3613901	5050739
274614	3613901	2109402
274614	3613901	4553798
274614	3613901	5354559
274614	3613901	1502007
274614	3613901	8741863
274614	3613901	3636124
274614	3613901	5967085
274614	3613901	3890553
274614	3613901	7546818
274614	3613901	4650575
274614	3613901	8660224
274614	3613901	8828752
274614	3613901	4800988
274614	3613901	8841391
274614	3613901	2395421
274614	3613901	2922495
274614	3613901	2365686
274614	3613901	3539064
274614	3613901	6948950
274614	3613901	4242382
274614	3613901	627422
274614	3613901	711554
274614	3613901	115859
274614	3613901	2406467
274614	3613901	2069450
274614	3613901	3393668
274614	3613901	2502363
274614	3613901	8073376
274614	3613901	4554982
274614	3613901	7215321
274614	3613901	8801059
274614	3613901	5159852
274614	3613901	5599134
274614	3613901	8084385
274614	3613901	3163757
274614	3613901	4519472
274614	3613901	7659859
274614	3613901	4777989
274614	3613901	85109
274614	3613901	7826589
274614	3613901	2718546
274614	3613901	819291
274614	3613901	7253657
274614	3613901	6483826
274614	3613901	5248805
274614	3613901	3632722
274614	3613901	3941446
274614	3613901	3206344
274614	3613901	7615491
274614	3613901	5412384
274614	3613901	2402045
274614	3613901	8763200
274614	3613901	7968576
274614	3613901	5883360
274614	3613901	8730717
274614	3613901	3984808
274614	3613901	4439228
274614	3613901	1050371
274614	3613901	5053942
274614	3613901	2921682
274614	3613901	2664792
274614	3613901	1909491
274614	3613901	2197523
274614	3613901	3695906
274614	3613901	7228296
274614	3613901	3507284
274614	3613901	4161076
274614	3613901	3753347
274614	3613901	8543677
274614	3613901	2666337
274614	3613901	8084391
274614	3613901	3607208
274614	3613901	8124157
274614	3613901	711559
274614	3613901	2383474
274614	3613901	1285987
274614	3613901	1283152
274614	3613901	4175120
274614	3613901	5294032
274614	3613901	2406472
274614	3613901	1209021
274614	3613901	4158232
274614	3613901	7494555
274614	3613901	3413780
274614	3613901	2986612
274614	3613901	2417462
274614	3613901	8217354
274614	3613901	3316799
274614	3613901	8556353
274614	3613901	5329979
274614	3613901	4497871
274614	3613901	3889876
274614	3613901	2417463
274614	3613901	2123671
274614	3613901	3435592
274614	3613901	3757908
274614	3613901	2268301
274614	3613901	2742998
274614	3613901	5857655
274614	3613901	2685884
274614	3613901	5137017
274614	3613901	657424
274614	3613901	2835757
274614	3613901	5950179
274614	3613901	801897
274614	3613901	244863
274614	3613901	1362510
274614	3613901	8470665
274614	3613901	3116837
274614	3613901	4641073
274614	3613901	1973874
274614	3613901	8058365
274614	3613901	5493503
274614	3613901	1253912
274614	3613901	636159
274614	3613901	2901957
274614	3613901	5412379
274614	3613901	4072224
274614	3613901	7939654
274614	3613901	6490717
274614	3613901	2482735
274614	3613901	396961
274614	3613901	8215750
274614	3613901	5389357
274614	3613901	2749841
274614	3613901	7468043
274614	3613901	97248
274614	3613901	2831370
274614	3613901	600929
274614	3613901	3961857
274614	3613901	7538722
274614	3613901	4225766
274614	3613901	1030151
274614	3613901	1044202
274614	3613901	3721396
274614	3613901	7546821
274614	3613901	866994
274614	3613901	4579772
274614	3613901	3005546
274614	3613901	1791120
274614	3613901	1793569
274614	3613901	3558897
274614	3613901	7728586
274614	3613901	4306483
274614	3613901	2637973
274614	3613901	3816771
274614	3613901	3318055
274614	3613901	5008104
274614	3613901	3775320
274614	3613901	3442545
